xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Faulty
0.27908,3681.5,4513.8,9.3625,27.251,42.508,2698.6,74.915,120.38,0.32651,80.279,50.498,2627.2,24.602,50.802,3098.2,22.782,66.146,239.63,340.51,94.568,77.178,31.875,8.8519,26.419,6.8402,19.232,1.6641,33.123,13.774,23.59,1.2391,18.651,2.2454,4.9537,2.3394,0.018482,0.84556,0.11442,54.255,44.031,62.181,53.005,27.247,61.97,21.815,38.192,39.565,48.389,50.457,40.261,18.504,1
0.24488,3713.5,4501.3,9.5502,26.327,42.364,2701.2,74.914,120.39,0.35859,80.177,49.103,2629.4,25.75,49.572,3097.7,22.965,66.324,246.48,342.09,94.331,77.138,32.13,8.8046,26.072,6.8165,18.677,1.6563,33.203,13.776,23.901,1.3707,18.353,2.2684,4.8911,2.2324,9.6744e-4,0.8241,0.1074,53.806,42.992,63.449,53.699,24.219,61.787,21.82,42.256,35.46,45.544,51.552,40.782,18.051,1
0.26625,3635.7,4517.4,9.4651,26.721,42.378,2704.7,75.044,120.4,0.32718,80.186,49.92,2633.1,24.077,49.787,3102.2,23.515,66.035,237.12,340.44,94.61,77.039,32.137,8.693,26.416,6.9556,18.703,1.6508,32.798,13.774,23.941,1.2592,18.947,2.2524,4.8877,2.2123,0.028134,0.81588,0.099714,53.935,43.413,62.829,53.573,26.272,59.169,22.008,38.269,37.864,46.041,48.843,40.223,16.779,1
0.25825,3668.8,4490.3,9.3186,26.826,42.169,2704.9,74.935,120.4,0.35326,80.232,50.902,2633.7,24.461,48.67,3100.8,23.146,65.932,232.84,340.9,94.514,77.486,32.151,8.9411,26.251,6.9479,18.589,1.6754,33.084,13.686,24.385,1.3272,18.675,2.2591,4.8566,2.3932,0.038556,0.84393,0.099039,53.844,43.487,62.466,53.156,25.225,60.593,22.2,41.675,40.753,43.456,48.247,41.389,17.616,1
0.23662,3697.2,4528.6,9.1992,26.993,42.315,2712.2,74.586,120.39,0.32963,79.776,50.666,2640.8,24.879,48.912,3108.6,23.795,65.723,232.23,342.27,94.522,77.027,32.354,8.8069,26.717,6.8276,18.315,1.6944,33.117,13.895,24.24,1.4384,18.131,2.2741,4.8441,2.1624,0.021823,0.8257,0.087053,54.645,43.196,62.982,54.203,23.283,61.546,22.435,38.87,40.061,44.016,47.636,41.297,16.135,1
0.27896,3653.3,4474.5,9.2142,26.725,41.824,2708.2,75.205,120.39,0.32463,79.764,49.999,2636.5,25.839,52.613,3105.6,22.593,65.642,230.66,340.71,94.826,76.961,31.593,8.8805,26.355,6.8022,18.694,1.6516,32.805,13.865,24.043,1.1278,18.538,2.2703,4.8037,2.3477,0.024117,0.84164,0.085463,53.485,44.934,62.362,53.656,27.688,62.417,22.031,38.881,38.098,52.582,47.4,40.385,19.043,1
0.23968,3682.8,4516.7,9.32,26.999,42.343,2702.5,75.377,120.38,0.33857,79.993,48.208,2631.5,23.28,50.541,3098.8,23.37,65.745,230.64,340.73,94.64,77.2,32.088,8.9738,26.698,6.7256,18.887,1.6356,32.525,13.901,24.122,1.3734,18.347,2.2635,4.8894,2.2714,0.027466,0.83631,0.10764,53.902,44.209,62.74,53.621,23.739,62.465,22.305,40.026,32.827,47.786,47.989,41.437,17.213,1
0.27162,3624,4486.5,9.2663,26.946,42.567,2695.6,74.613,120.4,0.33819,80.475,49.042,2623.6,24.027,50.436,3092.9,23.119,66.119,233.03,339.71,94.78,77.291,32.02,8.7243,26.063,6.8504,19.428,1.6628,32.57,13.911,23.444,1.3612,18.821,2.2605,4.9092,2.3506,0.010679,0.84456,0.096653,53.767,43.966,62.257,53.111,26.773,62.472,21.866,40.809,35.279,47.544,49.234,40.382,17.767,1
0.29993,3643,4477.5,9.2823,26.829,42.39,2703.4,73.967,120.36,0.32372,80.144,51.451,2632.6,24.237,50.479,3101.3,23.101,66,235.6,342.06,94.472,77.466,32.534,8.9813,26.57,7.0636,18.845,1.6633,32.831,14.051,23.523,1.1417,18.614,2.3021,4.8926,2.3829,0.022057,0.83494,0.10441,54.109,43.236,63.053,53.291,28.921,62.57,22.181,38.188,42.369,47.643,49.402,40.352,17.79,1
0.22809,3616.8,4494,9.5436,27.279,42.295,2706.5,74.959,120.39,0.35851,80.221,49.246,2634.8,25.538,49.887,3102.6,22.649,66.018,235.73,342.58,94.574,77.203,32.205,8.9974,25.935,6.8463,18.594,1.6497,33.206,13.722,23.288,1.1047,18.48,2.2442,4.9635,2.3198,0.0094491,0.82378,0.11182,54.172,42.905,62.025,53.433,23.111,61.058,22.599,42.525,35.88,46.271,49.391,40.532,18.848,1
0.2548,3646.2,4550,9.4166,26.801,41.966,2704.9,74.467,120.4,0.34677,79.939,50.076,2633.7,25.246,50.303,3100.1,23.259,66.744,257.48,343.44,94.569,77.174,32.486,8.8253,25.86,6.6754,19.016,1.6393,33.218,13.728,24.026,1.4024,18.693,2.2478,4.888,2.3339,0.01867,0.82227,0.10285,54.071,44.157,62.317,54.184,25.126,61.657,22.582,40.48,38.322,47.235,54.68,41.642,17.346,1
0.22442,3650.9,4549.5,9.3751,27.109,42.499,2710.6,76.23,120.41,0.33833,79.66,49.831,2639.1,24.996,49.953,3108.8,23.268,65.7,234.17,341.85,94.58,76.619,32.131,8.7929,26.729,6.9679,18.705,1.6929,32.326,13.825,24.671,1.3132,18.615,2.2554,4.8172,2.2561,0.02314,0.82063,0.1136,54.461,44.269,63.052,53.982,21.847,62.482,22.302,40.194,37.603,46.425,47.601,41.128,17.401,1
0.24255,3677.1,4534.5,9.2527,26.467,42.391,2700.5,75.52,120.41,0.31802,80.063,50.801,2629.6,25.937,48.759,3099.9,23.983,65.67,233.14,339.79,94.706,77.077,31.766,8.7688,26.314,6.8395,19.085,1.709,32.685,13.858,23.632,1.15,18.5,2.2598,4.815,2.3222,0.020315,0.83267,0.085303,53.332,44.042,62.908,54.806,23.68,63.663,21.618,38.319,40.458,43.662,47.739,41.128,15.763,1
0.26639,3615.6,4529.8,9.2885,27,42.098,2702,74.715,120.36,0.34064,80.032,50.254,2630.8,25.892,49.725,3099.7,23.695,65.761,231.4,340.11,94.815,77.332,31.817,8.9333,26.569,6.9237,18.602,1.63,32.755,13.891,24.217,1.2616,18.615,2.304,4.8757,2.2896,0.01796,0.8707,0.090908,54.521,43.353,62.108,54.025,26.006,60.97,22.047,41.493,38.848,45.897,47.758,39.657,16.421,1
0.32105,3632,4411,9.3033,27.263,42.845,2706,74.578,120.39,0.34427,80.156,48.976,2634,25.795,51.199,3105.1,22.509,65.78,231.31,340.25,94.56,77.188,32.63,8.8713,26.058,6.8872,18.91,1.6422,32.879,13.912,24.102,1.0941,18.23,2.2668,4.8104,2.2329,0.01796,0.8707,0.090908,54.521,43.353,63.478,53.28,31.53,60.281,22.102,41.117,35.085,49.31,47.715,40.569,19.225,1
0.23519,3715.9,4534,9.3351,26.988,42.221,2703.9,75.481,120.42,0.33886,79.981,49.857,2632.8,24.575,49.658,3101.3,23.191,65.649,231.3,340.63,94.532,77.164,32.013,8.9001,26.757,7.0426,18.488,1.685,32.584,13.934,24.106,1.1077,18.408,2.2712,4.7778,2.3689,-0.0018486,0.85317,0.088958,53.79,43.514,64.593,53.921,22.766,61.311,22.338,40.341,37.68,45.742,47.053,44.982,17.569,1
0.26153,3706,4522.9,9.2891,27.079,42.111,2706.1,74.833,120.41,0.31676,80.259,51.481,2634.9,23.199,50.986,3104.9,21.876,65.82,231.36,339.91,94.656,77.372,31.993,8.7116,26.479,6.9266,18.708,1.6382,32.96,13.835,23.997,1.1854,18.428,2.2381,4.8024,2.3238,0.024201,0.82936,0.084478,53.461,44.364,62.447,54.615,25.95,59.314,21.963,38.159,42.458,48.816,47.81,44.231,20.661,1
0.2316,3654.8,4576.3,9.3519,26.906,42.02,2702.6,74.447,120.39,0.31147,80.172,47.907,2631.7,23.615,50.32,3099.3,22.751,66.25,239.83,341.81,94.579,77.247,32.062,9.1341,26.601,6.8271,18.575,1.6628,32.913,13.939,24.076,1.2969,18.684,2.2918,4.8651,2.3418,0.010306,0.83161,0.084438,53.268,43.808,62.781,54.328,22.867,61.352,22.181,37.61,31.94,47.273,49.971,44.423,18.535,1
0.23339,3632.8,4555,9.4216,27.255,42.018,2701.8,76.085,120.39,0.31415,80.014,49.018,2630.7,24.129,49.751,3099,23.586,66.203,237.8,341.11,94.761,76.879,32.062,9.1341,26.601,6.8271,18.575,1.6628,32.913,13.939,24.076,1.2969,18.684,2.2918,4.8651,2.3418,0.010306,0.83161,0.084438,53.268,43.808,63.16,54.583,22.691,59.196,21.984,37.283,35.21,45.958,50.009,44.728,16.584,1
0.25477,3679,4510.6,9.3619,26.961,42.619,2699.4,74.906,120.37,0.34719,79.839,48.303,2627.7,26.71,50.299,3098.5,22.334,66.124,240.52,340.87,94.676,76.986,32.685,9.032,26.346,6.9297,18.549,1.6414,32.778,13.737,23.909,1.1586,18.585,2.2756,4.8471,2.3371,0.021861,0.80998,0.11086,53.858,43.446,63.457,54.397,25.239,61.007,21.738,42.148,33.106,47.225,49.865,44.457,19.587,1
0.2443,3665.7,4476.6,9.313,26.74,42.248,2707.8,74.426,120.42,0.33593,80.417,49.58,2636.2,23.24,47.773,3104.7,22.859,65.839,230.29,341.71,94.551,77.604,32.531,8.9392,26.54,6.8375,18.97,1.6509,32.936,13.861,24.181,1.1435,18.798,2.2459,4.839,2.2889,0.026835,0.83253,0.1115,54.036,43.534,63.712,53.966,23.849,63.146,22.241,39.783,36.865,41.379,48.367,44.64,18.279,1
0.27652,3635.6,4570.4,9.3519,27.064,42.301,2707.8,74.333,120.37,0.33189,79.796,50.086,2635.9,25.024,50.551,3105.9,23.177,65.814,232.78,341.48,94.601,76.883,32.262,8.8463,26.652,6.9731,18.682,1.6963,32.787,13.555,24.736,1.3082,18.155,2.2443,4.9042,2.246,-0.0077996,0.83512,0.11647,53.812,43.431,62.372,53.48,27.56,61.419,22.169,38.992,38.353,47.809,48.363,44.75,17.59,1
0.25607,3687.8,4475.6,9.4918,26.889,42.128,2714.9,75.368,120.4,0.30412,79.928,51.949,2643.8,25.931,48.387,3112.2,21.999,65.784,234.18,342.42,94.54,76.979,31.93,8.9254,26.937,6.7698,18.447,1.6105,32.762,13.633,24.311,1.2909,18.542,2.2702,4.9024,2.3268,0.04192,0.8265,0.094862,53.313,43.717,63.268,54.157,25.092,61.619,22.475,35.867,43.836,42.802,48.049,45.151,20.402,1
0.24288,3646.4,4478,9.4483,26.576,42.606,2713.1,74.234,120.41,0.34392,80.102,48.845,2641.8,26.329,52.269,3108.8,21.672,65.989,237.44,343.84,94.549,77.094,32.256,8.9537,26.326,6.8215,18.677,1.6337,32.874,13.937,23.901,1.2085,18.408,2.2794,4.8787,2.2686,0.0094504,0.82383,0.11182,54.172,42.905,62.731,54.021,24.006,61.556,22.538,41.439,34.7,51.785,49.2,45.649,21.145,1
0.25546,3659.3,4464.6,9.4516,27.059,42.041,2714.9,73.817,120.41,0.34956,79.995,51.064,2643.9,25.258,50.972,3108.9,23.084,65.871,237.08,343.89,94.503,77.847,32.616,8.8394,26.24,6.8963,18.464,1.6334,33.244,13.88,23.672,1.207,18.485,2.2526,4.8117,2.3469,0.01938,0.811,0.097651,53.961,43.684,63.362,54.248,24.844,61.353,23.051,40.85,41.23,48.784,48.82,45.4,17.752,1
0.20016,3630.5,4537.4,9.2794,26.604,42.02,2714.5,75.821,120.4,0.31503,79.929,51.2,2643.9,26.381,48.339,3109,23.814,65.496,227.12,342.9,94.632,77.056,32.521,8.9046,26.332,6.8933,18.403,1.6122,32.836,13.817,24.058,1.2368,18.339,2.2729,4.7673,2.2964,0.029029,0.82335,0.1003,54.113,44.947,62.036,54.277,19.631,62.177,22.93,37.402,41.63,42.691,46.288,44.887,16.062,1
0.27723,3648.1,4505,9.2382,26.528,41.901,2700.5,75.348,120.4,0.32558,80.222,50.645,2628.2,24.689,49.663,3098.7,22.849,65.668,229.75,339.54,94.666,77.228,32.345,8.9862,25.935,6.899,18.754,1.6634,32.431,13.921,24.16,1.1336,18.868,2.2705,4.8047,2.2918,0.0018906,0.86591,0.094221,53.432,43.616,63.194,54.075,26.956,61.381,21.549,39.139,39.999,45.753,47.471,44.568,18.436,1
0.25048,3596.1,4495.5,9.2387,26.769,41.986,2694.7,75.091,120.36,0.33573,80.144,48.703,2622.2,25.332,51.176,3092.5,22.212,65.882,234.01,338.93,94.969,77.322,31.792,8.7698,26.112,6.9792,19.344,1.6737,32.784,13.889,23.192,1.2762,18.518,2.2775,4.9394,2.2981,0.024728,0.86365,0.090756,53.269,44.052,61.986,53.536,24.891,61.032,21.46,39.373,34.282,49.256,48.974,43.633,19.968,1
0.25931,3619.3,4487.1,9.2238,26.796,42.472,2698.3,75.02,120.42,0.33182,80.471,49.848,2626.2,25.504,48.346,3097.4,24.059,66.111,237.34,339.17,94.75,77.63,32.006,8.9541,26.4,6.8567,19.137,1.6637,32.77,14.021,23.458,1.1633,19.08,2.2595,4.8914,2.3417,0.029608,0.85341,0.10067,54.904,43.13,62.843,54.209,25.424,61.527,21.601,39.892,37.653,42.705,49.641,44.48,15.515,1
0.25045,3641.7,4472.8,9.3991,26.931,42.668,2696.5,75.324,120.4,0.3494,80.467,50.707,2625,26.687,48.109,3095,23.724,66.38,244.03,339.82,94.558,77.225,31.638,8.9118,26.249,6.7379,19.225,1.6657,32.432,13.798,23.914,1.3073,18.793,2.2827,4.7624,2.2679,0.017942,0.84782,0.089904,53.296,43.492,62.327,54.028,24.71,60.737,22.084,42.331,40.18,42.157,51.573,45.084,16.32,1
0.25315,3628.1,4586.9,9.3198,27.266,42.053,2705,74.68,120.38,0.341,79.827,48.97,2634.5,24.864,49.811,3100.1,22.357,66.683,258.89,343.65,94.615,77.052,32.485,8.8254,25.859,6.6753,19.017,1.6393,33.217,13.729,24.025,1.4018,18.694,2.2479,4.8885,2.3341,0.018672,0.82234,0.10286,54.071,44.157,62.628,53.741,25.301,60.583,22.79,41.182,35.069,46.097,54.56,44.231,19.504,1
0.21432,3661.8,4486.5,9.3599,26.713,42.09,2702.4,74.165,120.4,0.33415,80.169,48.79,2631.6,23.524,49.395,3097,23.165,66.68,253.02,342.39,94.634,77.218,32.241,8.9944,25.927,6.9383,18.754,1.6543,33.406,13.84,23.861,1.2928,18.272,2.2903,4.8262,2.3481,0.019008,0.79907,0.092765,53.741,43.69,62.671,53.634,21.145,62.326,22.573,39.48,34.54,45.134,53.436,44.279,17.567,1
0.25073,3708,4507.3,9.4383,26.37,41.993,2708.5,74.709,120.41,0.35204,80.446,49.317,2638.4,25.708,49.074,3105.4,23.621,66.591,247.42,342.2,94.489,77.555,32.164,8.9432,26.722,6.9113,18.958,1.679,33.155,13.818,23.708,1.3003,18.65,2.277,4.7663,2.3602,0.010227,0.81118,0.089819,53.614,43.147,62.529,54.104,25.009,63.091,22.142,41.784,36.091,44.39,52.053,45.194,16.433,1
0.23681,3606.9,4506.9,9.3482,27.078,42.309,2706,74.681,120.38,0.3414,79.917,49.479,2634.6,24.964,50.573,3102.6,24.18,66.281,241.43,342.54,94.835,77.016,32.4,8.8375,26.534,6.9146,18.893,1.6205,33.128,13.893,23.719,1.1232,18.289,2.296,4.7766,2.2455,0.027529,0.80294,0.10138,53.718,42.895,63.212,53.902,23.022,61.513,22.305,39.915,36.567,47.861,51.034,44.489,15.184,1
0.21681,3627.5,4546.2,9.4418,27.167,42.642,2714.9,74.927,120.39,0.34291,80.01,51.028,2644.1,23.317,49.503,3112.4,23.121,65.665,235.19,342.34,94.66,77.779,32.193,8.8599,26.497,6.7553,19.077,1.6537,32.951,13.808,24.328,1.195,18.58,2.2986,4.8715,2.3021,0.023139,0.82061,0.1136,54.461,44.269,62.769,54.62,20.675,61.756,22.5,41.165,41.124,45.384,47.86,44.216,17.665,1
0.24829,3582.7,4522.4,9.2359000000000009,27.332,42.329,2710.4,74.936,120.41,0.32772,80.276,49.528,2639.2,23.6,49.581,3107.3,22.654,65.637,226.08,340.58,94.758,77.752,32.062,8.928,26.898,6.8438,19.209,1.6816,32.899,13.641,24.023,1.1861,18.606,2.2752,4.7534,2.302,0.017513,0.84208,0.10893,54.066,44.524,62.961,54.567,24.377,62.872,22.392,39.223,36.711,45.564,46.994,45.074,18.801,1
0.29155,3628.8,4540.9,9.355,26.965,42.466,2705.1,74.554,120.43,0.34219,80.188,50.364,2633.1,26.286,50.63,3102.3,22.698,65.722,231.32,340.19,94.775,77.399,31.578,8.9012,26.018,6.8474,19.589,1.6207,32.689,13.878,24.269,1.5132,18.762,2.3121,4.8649,2.3152,0.01796,0.8707,0.090909,54.521,43.353,62.866,54.2,28.886,59.117,21.93,41.63,39.171,47.992,47.74,44.996,18.774,1
0.29182,3619,4521.1,9.3803,26.946,42.377,2706.7,75.464,120.42,0.34622000000000003,80.271,49.468,2635.3,26.298,50.021,3104.8,23.489,65.758,230.76,340.3,94.61,77.683,31.578,8.9012,26.018,6.8474,19.589,1.6207,32.689,13.878,24.269,1.5132,18.762,2.3121,4.8649,2.3152,0.01796,0.8707,0.090909,54.521,43.353,63.033,54.436,28.859,58.815,22.043,41.139,36.534,46.584,47.773,45.214,16.872,1
0.2396,3629.7,4566.3,9.5073,27.22,42.757,2703.8,75.725,120.38,0.33665,80.013,49.957,2632.4,24.425,52.524,3100.2,22.591,66.065,242.09,341.68,94.663,77.056,32.374,8.8899,26.857,6.8987,18.756,1.6632,32.628,14.048,24.025,1.3503,18.555,2.2725,4.8257,2.3626,0.019616,0.84727,0.085414,53.298,43.92,63.231,53.996,23.688,59.554,22.749,40.035,37.975,52.375,50.729,44.709,19.03,1
0.2108,3644,4609.9,9.202,27.006,41.813,2744.6,76.879,120.39,0.3009,79.064,48.611,2674,23.934,51.07,3137.4,23.354,61.624,131.89,342.51,94.832,77.03,31.619,8.9002,28.297,6.8499,17.749,1.6279,33.186,13.553,26.379,1.0313,17.552,2.1664,4.6766,2.212,0.018969,0.85281,0.098959,53.303,44.016,63.082,55.434,20.996,58.121,23.907,35.156,34.013,49.01,23.756,40.4,19.788,1
0.26736,3650.5,4554.4,8.9707,27.418,41.813,2707.2,76.728,120.37,0.30735,79.757,50.115,2634.6,25.55,49.526,3109.5,23.773,61.575,128.79,333.33,95.157,76.928,31.434,8.7898,27.274,7.1899,19.221,1.6715,31.087,13.776,25.239,1.4207,18.854,2.2253,4.6601,2.2075,-0.0013258,0.93558,0.11268,53.63,43.938,62.148,53.733,26.473,59.676,20.973,38.369,38.44,45.437,23.472,39.63,19.162,1
0.39727,3654.1,4414.9,9.198,26.726,42.123,2686.8,74.819,120.39,0.33188,80.446,50.053,2612.7,24.974,51.412,3093.5,23.248,64.273,200.94,331.55,95.032,77.302,31.291,9.0484000000000009,26.155,6.8905,19.361,1.6962,31.074,13.795,24.071,1.3215,19.572,2.2865,4.858,2.2672,0.024613,1.0012,0.11952,53.464,43.481,61.709,52.264,39.617,59.833,19.434,40.958,38.255,49.802,40.3,40.085,20.512,1
0.25978,3696.1,4428.4,9.4469,26.982,42.516,2704.7,74.452,120.4,0.35236,79.96,51.072,2634.7,24.467,49.965,3097,22.867,68.573,306.2,346.77,94.456,77.308,32.737,8.8218,26.23,6.8886,18.66,1.6258,33.732,13.755,23.444,1.2857,18.304,2.284,4.9413,2.2014,0.022625,0.80586,0.10443,54.129,44.399,63.208,53.956,25.519,61.834,23.457,41.159,41.254,46.454,69.14,41.823,21.084,1
0.27088,3648.5,4438.4,9.3474,26.921,42.242,2697.3,75.188,120.41,0.33717,80.316,50.357,2624.7,25.954,49.852,3098.5,22.536,65.906,233.95,338.48,94.717,77.409,31.984,8.841,26.145,6.8047,19.159,1.6519,32.473,13.874,23.796,1.3993,19.305,2.2975,4.8956,2.304,0.0273,0.85009,0.11179,54.156,43.405,63.234,52.894,26.692,60.22,21.313,39.788,39.149,46.191,48.259,40.6,21.921,1
0.23743,3604.9,4492.6,9.4321,26.753,42.305,2718.9,74.718,120.41,0.31355,80.06,49.098,2648.8,25.109,50.439,3111.7,21.758,65.994,243.58,343.81,94.496,77.511,32.176,8.8209,26.227,6.8058,18.705,1.6391,32.687,13.897,24.29,1.2015,18.355,2.2882,4.893,2.2542,-0.0078058,0.83686,0.11595,53.859,43.378,63.089,53.833,23.634,60.875,23.11,35.907,35.444,47.55,50.77,41.696,23.719,1
0.25429,3678.5,4491.6,9.3583,26.714,42.144,2718.8,74.55,120.39,0.34598,79.895,48.207,2648.3,26.054,49.724,3115,22.242,66.081,243.88,343.38,94.417,77.377,32.312,8.635,26.705,6.8029,18.76,1.686,33.338,13.927,23.751,1.0821,18.391,2.2627,4.6397,2.2956,0.015135,0.82274,0.097078,54.859,44.698,63.156,53.793,24.958,62.782,22.54,40.724,32.824,45.894,50.719,41.57,22.564,1
0.26706,3681.3,4467.6,9.2602,26.754,42.126,2702.4,75.3,120.37,0.31263,80.238,47.601,2629.9,24.974,51.066,3101.9,23.352,65.5,222.56,338.54,94.836,76.755,32.149,8.8365,26.658,6.8084,19.189,1.7029,32.558,13.813,24.243,1.2057,18.946,2.24,4.8329,2.3537,0.019393,0.84635,0.10607,54.14,43.454,62.368,54.015,26.557,59.425,21.171,37.665,31.039,49.001,44.937,39.756,20.112,1
0.25391,3675.2,4444.7,9.2774,27.405,41.996,2698.2,75.669,120.41,0.32843,80.16,51.014,2627.3,24.351,50.386,3096.2,22.131,65.459,220.95,339.05,94.663,77.324,31.885,9.0186,26.245,6.8418,19.065,1.6576,32.769,13.883,24.177,1.191,19.219,2.2472,4.9397,2.3353,0.026234,0.8477,0.1061,52.552,43.842,63.725,53.913,24.716,59.341,21.966,39.097,41.084,47.427,45.276,41.003,22.981,1
0.24001,3677,4497.3,9.2817,26.86,42.313,2716.2,74.283,120.41,0.33907,79.848,50.146,2646.1,25.325,50.868,3112.8,22.136,65.494,229.88,342.65,94.457,77.264,32.45,9.045,26.333,6.9654,18.408,1.6606,33.114,13.79,23.794,1.3339,18.2,2.284,4.8037,2.3388,0.023028,0.83296,0.093942,53.451,43.574,63.63,55.01,23.729,63.553,22.627,40.234,38.529,48.543,46.834,41.363,22.88,1
0.26747,3673.7,4527.9,9.2448,27.292,42.389,2709.7,76.078,120.38,0.33339,79.873,51.517,2638.5,25.349,49.967,3107.9,23.01,65.466,230.08,340.92,94.553,77.187,31.778,8.8993,26.365,6.9281,18.676,1.6252,32.646,13.767,24.297,1.2483,18.552,2.2754,4.8584,2.2899,0.026889,0.8408,0.098226,53.155,43.865,63.504,54.676,26.558,61.276,22.296,39.802,42.566,46.457,47.004,41.153,20.847,1
0.29252,3710.1,4475.9,9.2543,27.305,42.125,2696.5,75.274,120.43,0.335,80.471,49.818,2624.9,24.704,48.411,3097.7,23.504,66.133,237.96,339.03,94.493,77.379,32.292,9.0647,26.071,6.9818,18.994,1.6494,32.674,13.965,23.593,1.3111,19.266,2.2801,4.8331,2.195,0.030318,0.87728,0.1005,54.254,43.932,63.68,54.21,28.882,59.779,21.538,40.345,37.564,42.856,49.644,40.574,19.669,1
0.25177,3623.7,4529.5,9.2827,26.284,41.891,2692.4,75.454,120.38,0.35051,80.336,49.302,2620.9,26.309,49.343,3091.4,23.205,66.264,241.38,339.12,94.759,77.081,31.566,8.9171,26.25,6.7456,19.279,1.665,32.333,13.8,23.932,1.3163,18.862,2.281,4.7653,2.268,0.018055,0.85137,0.090174,53.305,43.483,62.596,53.353,25.018,61.649,21.508,42.044,36.046,45.014,50.763,41.091,20.399,1
0.25711,3707.8,4458.2,9.3091,26.733,42.312,2691.5,74.532,120.41,0.35204,80.232,52.045,2620.1,25.116,50.726,3089.5,23.614,66.504,250.59,340.91,94.556,77.252,32.446,8.8285,25.991,6.9969,18.649,1.6551,33.374,13.893,23.723,1.1912,19.228,2.2806,4.9329,2.3245,0.019769,0.84897,0.11613,53.947,43.137,63.468,53.444,25.24,61.88,21.686,41.331,44.119,48.214,52.91,41.63,19.411,1
0.24949,3658.8,4476.2,9.4224,26.978,42.165,2699.4,75.454,120.42,0.37615,80.363,50.37,2628,25.588,48.656,3096.8,22.99,66.725,253.68,342.11,94.561,77.495,32.34,9.0229,26.051,6.9175,18.275,1.6597,33.065,13.788,23.408,1.3682,18.978,2.2301,4.8671,2.3668,0.020239,0.83789,0.090214,53.906,44.611,62.427,53.635,24.467,61.34,22.304,44.762,39.189,43.423,54.263,41.227,20.805,1
0.19954,3657,4464.5,9.4076,26.749,42.509,2700.7,75.135,120.37,0.33103,80.012,51.453,2629.6,25.431,48.823,3098.2,23.335,66.77,258.41,342.51,94.671,77.121,32.491,9.1265,25.987,6.9092,19.02,1.676,33.353,13.743,24.1,1.2677,18.097,2.2858,4.8942,2.3001,0.0081443,0.8041,0.089374,53.484,43.418,62.871,54.614,19.269,63.332,22.068,39.302,42.376,43.811,54.658,40.73,19.964,1
0.23029,3658.7,4527.1,9.4316,26.565,42.021,2707.3,75.067,120.41,0.34492,80.215,49.851,2636.3,24.085,50.421,3102.8,22.41,66.578,252.88,342.79,94.696,77.622,32.1,9.0293,26.281,6.8289,18.703,1.6519,32.771,13.904,24.293,1.2911,18.251,2.2716,4.873,2.2476,0.018982,0.79932,0.092637,53.736,43.692,62.502,53.824,22.856,62.558,22.606,40.582,37.663,47.508,53.279,41.502,22.136,1
0.20698,3621.4,4482.7,9.375,27.063,42.145,2713.3,75.16,120.4,0.34702,80.104,52.077,2641.7,24.512,49.707,3107.5,23.081,66.255,244.31,343.27,94.627,77.642,32.182,8.7797,26.829,6.8522,18.2,1.7085,33.096,13.751,24.286,1.2579,17.706,2.2601,4.8427,2.2971,0.027396,0.79809,0.10099,53.7,42.915,63.224,54.06,20.332,62.774,22.998,41.271,44.214,45.857,51.049,41.342,20.512,1
0.23164,3670.4,4557,9.5703,26.75,42.308,2713.7,74.966,120.42,0.33442,79.942,48.913,2642.5,25.294,49.459,3108.5,22.714,66.2,241.97,343.14,94.581,77.112,32.004,8.8092,26.221,6.8149,18.633,1.6606,33.244,13.872,24.223,1.4318,18.06,2.2651,4.7912,2.3713,0.026733,0.81388,0.098793,54.06,44.455,62.884,54.772,22.86,58.846,22.577,39.342,34.902,45.281,50.362,41.68,21.432,1
0.25033,3673.6,4536.1,9.3068,27.205,42.707,2714.3,74.984,120.41,0.34899,79.88,51.175,2643.8,24.367,49.586,3110.3,22.446,66.054,240.57,342.69,94.462,77.306,32.486,8.8675,26.38,6.827,18.152,1.6504,32.687,13.776,24.422,1.2982,18.368,2.2766,4.8905,2.2424,0.026733,0.81388,0.098793,54.06,44.455,63.202,54.022,24.6,62.07,22.782,40.784,41.557,45.576,49.652,41.43,22.074,1
0.24931,3675.2,4528,9.2398,26.467,42.388,2698.1,75.517,120.41,0.319,80.162,50.797,2627,25.935,48.754,3098.3,23.97,65.681,232.04,339.08,94.753,77.096,31.722,8.7801,26.267,6.8442,19.152,1.7104,32.615,13.871,23.572,1.1581,18.598,2.2615,4.8217,2.3239,0.020452,0.83813,0.085576,53.347,44.025,62.875,54.728,24.345,63.578,21.402,38.52,40.446,43.65,47.554,41.012,18.622,1
